"","year","Country","sex","age","rate","mean_climate"
"9878",2009,"El Salvador","female","55-74 years",1.92,25.7875833333333
"9879",2009,"El Salvador","female","15-24 years",9,25.7875833333333
"9880",2009,"El Salvador","female","25-34 years",5.57,25.7875833333333
"9881",2009,"El Salvador","female","75+ years",2.17,25.7875833333333
"9882",2009,"El Salvador","female","35-54 years",2.27,25.7875833333333
"9883",2009,"Estonia","female","5-14 years",0,6.06183333333333
"9884",2009,"Estonia","female","15-24 years",2.24,6.06183333333333
"9885",2009,"Estonia","female","35-54 years",7.39,6.06183333333333
"9886",2009,"Estonia","female","25-34 years",3.28,6.06183333333333
"9887",2009,"Estonia","female","75+ years",21.5,6.06183333333333
"9888",2009,"Estonia","female","55-74 years",8.17,6.06183333333333
"9889",2009,"Fiji","female","35-54 years",0,25.2274166666667
"9890",2009,"Fiji","female","55-74 years",2.24,25.2274166666667
"9891",2009,"Fiji","female","15-24 years",2.62,25.2274166666667
"9892",2009,"Fiji","female","25-34 years",4.4,25.2274166666667
"9893",2009,"Fiji","female","75+ years",17.2,25.2274166666667
"9894",2009,"Fiji","female","5-14 years",0,25.2274166666667
"9895",2009,"Finland","female","55-74 years",12.9,2.43925
"9896",2009,"Finland","female","25-34 years",12.1,2.43925
"9897",2009,"Finland","female","5-14 years",0.345,2.43925
"9898",2009,"Finland","female","75+ years",7.3,2.43925
"9899",2009,"Finland","female","15-24 years",8.69,2.43925
"9900",2009,"Finland","female","35-54 years",14.1,2.43925
"9901",2009,"France","female","25-34 years",5.5,13.9416666666667
"9902",2009,"France","female","55-74 years",13.2,13.9416666666667
"9903",2009,"France","female","75+ years",13.3,13.9416666666667
"9904",2009,"France","female","5-14 years",0.294,13.9416666666667
"9905",2009,"France","female","35-54 years",11.9,13.9416666666667
"9906",2009,"France","female","15-24 years",3.17,13.9416666666667
"9907",2009,"Georgia","female","5-14 years",0.42,9.55208333333333
"9908",2009,"Georgia","female","25-34 years",0.609,9.55208333333333
"9909",2009,"Georgia","female","55-74 years",3.29,9.55208333333333
"9910",2009,"Georgia","female","35-54 years",1.07,9.55208333333333
"9911",2009,"Georgia","female","75+ years",5.79,9.55208333333333
"9912",2009,"Georgia","female","15-24 years",1.14,9.55208333333333
"9913",2009,"Germany","female","25-34 years",3.05,9.35916666666667
"9914",2009,"Germany","female","75+ years",11.4,9.35916666666667
"9915",2009,"Germany","female","15-24 years",2.66,9.35916666666667
"9916",2009,"Germany","female","35-54 years",6.33,9.35916666666667
"9917",2009,"Germany","female","5-14 years",0.242,9.35916666666667
"9918",2009,"Germany","female","55-74 years",7.89,9.35916666666667
"9919",2009,"Greece","female","5-14 years",0,15.9561666666667
"9920",2009,"Greece","female","15-24 years",0.344,15.9561666666667
"9921",2009,"Greece","female","35-54 years",1.21,15.9561666666667
"9922",2009,"Greece","female","75+ years",1.57,15.9561666666667
"9923",2009,"Greece","female","25-34 years",1.38,15.9561666666667
"9924",2009,"Greece","female","55-74 years",1.22,15.9561666666667
"9925",2009,"Grenada","female","35-54 years",0,27.62675
"9926",2009,"Grenada","female","25-34 years",0,27.62675
"9927",2009,"Grenada","female","15-24 years",0,27.62675
"9928",2009,"Grenada","female","55-74 years",0,27.62675
"9929",2009,"Grenada","female","5-14 years",0,27.62675
"9930",2009,"Grenada","female","75+ years",0,27.62675
"9931",2009,"Guatemala","female","5-14 years",0.541,23.9399166666667
"9932",2009,"Guatemala","female","75+ years",0,23.9399166666667
"9933",2009,"Guatemala","female","55-74 years",0.574,23.9399166666667
"9934",2009,"Guatemala","female","35-54 years",2.04,23.9399166666667
"9935",2009,"Guatemala","female","25-34 years",3.41,23.9399166666667
"9936",2009,"Guatemala","female","15-24 years",4.63,23.9399166666667
"9937",2009,"Guyana","female","55-74 years",11.5,27.1015833333333
"9938",2009,"Guyana","female","75+ years",16.1,27.1015833333333
"9939",2009,"Guyana","female","35-54 years",17.3,27.1015833333333
"9940",2009,"Guyana","female","25-34 years",12.5,27.1015833333333
"9941",2009,"Guyana","female","15-24 years",20.7,27.1015833333333
"9942",2009,"Guyana","female","5-14 years",7.12,27.1015833333333
"9943",2009,"Hungary","female","35-54 years",13.7,11.3810833333333
"9944",2009,"Hungary","female","55-74 years",16.7,11.3810833333333
"9945",2009,"Hungary","female","25-34 years",5.45,11.3810833333333
"9946",2009,"Hungary","female","75+ years",18.4,11.3810833333333
"9947",2009,"Hungary","female","15-24 years",3.09,11.3810833333333
"9948",2009,"Hungary","female","5-14 years",0.825,11.3810833333333
"9949",2009,"Iceland","female","35-54 years",14,2.464
"9950",2009,"Iceland","female","25-34 years",0,2.464
"9951",2009,"Iceland","female","15-24 years",0,2.464
"9952",2009,"Iceland","female","55-74 years",3.84,2.464
"9953",2009,"Iceland","female","5-14 years",0,2.464
"9954",2009,"Iceland","female","75+ years",0,2.464
"9955",2009,"Ireland","female","75+ years",0.768,10.15725
"9956",2009,"Ireland","female","5-14 years",0.344,10.15725
"9957",2009,"Ireland","female","35-54 years",5.46,10.15725
"9958",2009,"Ireland","female","15-24 years",6.83,10.15725
"9959",2009,"Ireland","female","25-34 years",6.85,10.15725
"9960",2009,"Ireland","female","55-74 years",6.34,10.15725
"9961",2009,"Israel","female","15-24 years",2.27,20.8314166666667
"9962",2009,"Israel","female","25-34 years",3.24,20.8314166666667
"9963",2009,"Israel","female","55-74 years",3.91,20.8314166666667
"9964",2009,"Israel","female","5-14 years",0.154,20.8314166666667
"9965",2009,"Israel","female","35-54 years",3.69,20.8314166666667
"9966",2009,"Israel","female","75+ years",3.84,20.8314166666667
"9967",2009,"Italy","female","55-74 years",4.07,14.0529166666667
"9968",2009,"Italy","female","75+ years",4.02,14.0529166666667
"9969",2009,"Italy","female","25-34 years",1.81,14.0529166666667
"9970",2009,"Italy","female","5-14 years",0.0734,14.0529166666667
"9971",2009,"Italy","female","15-24 years",1.41,14.0529166666667
"9972",2009,"Italy","female","35-54 years",3.57,14.0529166666667
"9973",2009,"Jamaica","female","35-54 years",0,26.8601666666667
"9974",2009,"Jamaica","female","15-24 years",0.389,26.8601666666667
"9975",2009,"Jamaica","female","25-34 years",0.472,26.8601666666667
"9976",2009,"Jamaica","female","55-74 years",0.628,26.8601666666667
"9977",2009,"Jamaica","female","5-14 years",0,26.8601666666667
"9978",2009,"Jamaica","female","75+ years",0,26.8601666666667
"9979",2009,"Japan","female","75+ years",19.4,12.9338333333333
"9980",2009,"Japan","female","35-54 years",14.1,12.9338333333333
"9981",2009,"Japan","female","55-74 years",16.2,12.9338333333333
"9982",2009,"Japan","female","15-24 years",9.82,12.9338333333333
"9983",2009,"Japan","female","25-34 years",14.1,12.9338333333333
"9984",2009,"Japan","female","5-14 years",0.373,12.9338333333333
"9985",2009,"Kazakhstan","female","55-74 years",8.61,6.38208333333333
"9986",2009,"Kazakhstan","female","25-34 years",11.4,6.38208333333333
"9987",2009,"Kazakhstan","female","15-24 years",14.4,6.38208333333333
"9988",2009,"Kazakhstan","female","35-54 years",8.76,6.38208333333333
"9989",2009,"Kazakhstan","female","75+ years",15.1,6.38208333333333
"9990",2009,"Kazakhstan","female","5-14 years",2.31,6.38208333333333
"9991",2009,"Kuwait","female","5-14 years",0,26.4531666666667
"9992",2009,"Kuwait","female","25-34 years",3.55,26.4531666666667
"9993",2009,"Kuwait","female","75+ years",0,26.4531666666667
"9994",2009,"Kuwait","female","35-54 years",1.75,26.4531666666667
"9995",2009,"Kuwait","female","55-74 years",1.47,26.4531666666667
"9996",2009,"Kuwait","female","15-24 years",1.37,26.4531666666667
"9997",2009,"Kyrgyzstan","female","75+ years",4.69,4.34916666666667
"9998",2009,"Kyrgyzstan","female","55-74 years",4.3,4.34916666666667
"9999",2009,"Kyrgyzstan","female","35-54 years",3.35,4.34916666666667
"10000",2009,"Kyrgyzstan","female","25-34 years",5.06,4.34916666666667
"10001",2009,"Kyrgyzstan","female","5-14 years",0.782,4.34916666666667
"10002",2009,"Kyrgyzstan","female","15-24 years",6.26,4.34916666666667
"10003",2009,"Latvia","female","35-54 years",10.5,6.55933333333333
"10004",2009,"Latvia","female","25-34 years",5.51,6.55933333333333
"10005",2009,"Latvia","female","75+ years",21.8,6.55933333333333
"10006",2009,"Latvia","female","15-24 years",1.97,6.55933333333333
"10007",2009,"Latvia","female","55-74 years",10.6,6.55933333333333
"10008",2009,"Latvia","female","5-14 years",0,6.55933333333333
"10009",2009,"Lithuania","female","5-14 years",1.25,7.09608333333333
"10010",2009,"Lithuania","female","75+ years",23.2,7.09608333333333
"10011",2009,"Lithuania","female","25-34 years",7.29,7.09608333333333
"10012",2009,"Lithuania","female","15-24 years",6.98,7.09608333333333
"10013",2009,"Lithuania","female","55-74 years",12.6,7.09608333333333
"10014",2009,"Lithuania","female","35-54 years",13.5,7.09608333333333
"10015",2009,"Luxembourg","female","75+ years",4.83,10.3280833333333
"10016",2009,"Luxembourg","female","35-54 years",9.13,10.3280833333333
"10017",2009,"Luxembourg","female","55-74 years",6.56,10.3280833333333
"10018",2009,"Luxembourg","female","15-24 years",0,10.3280833333333
"10019",2009,"Luxembourg","female","5-14 years",0,10.3280833333333
"10020",2009,"Luxembourg","female","25-34 years",2.81,10.3280833333333
"10021",2009,"Malta","female","35-54 years",0,19.57925
"10022",2009,"Malta","female","25-34 years",6.86,19.57925
"10023",2009,"Malta","female","75+ years",0,19.57925
"10024",2009,"Malta","female","5-14 years",0,19.57925
"10025",2009,"Malta","female","55-74 years",0,19.57925
"10026",2009,"Malta","female","15-24 years",3.62,19.57925
"10027",2009,"Mauritius","female","25-34 years",5.1,24.5848333333333
"10028",2009,"Mauritius","female","35-54 years",1.68,24.5848333333333
"10029",2009,"Mauritius","female","15-24 years",7.14,24.5848333333333
"10030",2009,"Mauritius","female","5-14 years",3.12,24.5848333333333
"10031",2009,"Mauritius","female","55-74 years",4.26,24.5848333333333
"10032",2009,"Mauritius","female","75+ years",4.66,24.5848333333333
"10033",2009,"Mexico","female","35-54 years",1.74,21.5460833333333
"10034",2009,"Mexico","female","5-14 years",0.701,21.5460833333333
"10035",2009,"Mexico","female","25-34 years",2.2,21.5460833333333
"10036",2009,"Mexico","female","75+ years",0.37,21.5460833333333
"10037",2009,"Mexico","female","55-74 years",1.35,21.5460833333333
"10038",2009,"Mexico","female","15-24 years",3.36,21.5460833333333
"10039",2009,"Montenegro","female","15-24 years",2.18,11.4626666666667
"10040",2009,"Montenegro","female","55-74 years",18.8,11.4626666666667
"10041",2009,"Montenegro","female","5-14 years",0,11.4626666666667
"10042",2009,"Montenegro","female","75+ years",26.8,11.4626666666667
"10043",2009,"Montenegro","female","35-54 years",11.6,11.4626666666667
"10044",2009,"Montenegro","female","25-34 years",4.24,11.4626666666667
"10045",2009,"Netherlands","female","5-14 years",0.206,10.7071666666667
"10046",2009,"Netherlands","female","55-74 years",7.39,10.7071666666667
"10047",2009,"Netherlands","female","15-24 years",2.42,10.7071666666667
"10048",2009,"Netherlands","female","35-54 years",8.5,10.7071666666667
"10049",2009,"Netherlands","female","75+ years",6.81,10.7071666666667
"10050",2009,"Netherlands","female","25-34 years",4.82,10.7071666666667
"10051",2009,"New Zealand","female","25-34 years",7.09,10.6535833333333
"10052",2009,"New Zealand","female","35-54 years",6.62,10.6535833333333
"10053",2009,"New Zealand","female","15-24 years",6.84,10.6535833333333
"10054",2009,"New Zealand","female","5-14 years",1.4,10.6535833333333
"10055",2009,"New Zealand","female","55-74 years",5.84,10.6535833333333
"10056",2009,"New Zealand","female","75+ years",5.47,10.6535833333333
"10057",2009,"Norway","female","15-24 years",5.94,1.3855
"10058",2009,"Norway","female","75+ years",3.22,1.3855
"10059",2009,"Norway","female","35-54 years",8.82,1.3855
"10060",2009,"Norway","female","25-34 years",10.1,1.3855
"10061",2009,"Norway","female","55-74 years",8.2,1.3855
"10062",2009,"Norway","female","5-14 years",1,1.3855
"10063",2009,"Oman","female","55-74 years",0,28.3425
"10064",2009,"Oman","female","75+ years",0,28.3425
"10065",2009,"Oman","female","5-14 years",0,28.3425
"10066",2009,"Oman","female","25-34 years",0,28.3425
"10067",2009,"Oman","female","15-24 years",0,28.3425
"10068",2009,"Oman","female","35-54 years",0,28.3425
"10069",2009,"Panama","female","25-34 years",1.41,27.26975
"10070",2009,"Panama","female","15-24 years",5.2,27.26975
"10071",2009,"Panama","female","35-54 years",0.929,27.26975
"10072",2009,"Panama","female","5-14 years",0.296,27.26975
"10073",2009,"Panama","female","55-74 years",1.56,27.26975
"10074",2009,"Panama","female","75+ years",0,27.26975
"10075",2009,"Paraguay","female","55-74 years",2.17,24.1885833333333
"10076",2009,"Paraguay","female","5-14 years",0.747,24.1885833333333
"10077",2009,"Paraguay","female","35-54 years",2.4,24.1885833333333
"10078",2009,"Paraguay","female","25-34 years",2.56,24.1885833333333
"10079",2009,"Paraguay","female","75+ years",0,24.1885833333333
"10080",2009,"Paraguay","female","15-24 years",5.27,24.1885833333333
"10081",2009,"Philippines","female","15-24 years",2.62,27.00875
"10082",2009,"Philippines","female","55-74 years",1.4,27.00875
"10083",2009,"Philippines","female","25-34 years",1.45,27.00875
"10084",2009,"Philippines","female","35-54 years",1.17,27.00875
"10085",2009,"Philippines","female","5-14 years",0.158,27.00875
"10086",2009,"Philippines","female","75+ years",0.861,27.00875
"10087",2009,"Poland","female","15-24 years",2.74,8.65291666666667
"10088",2009,"Poland","female","25-34 years",2.65,8.65291666666667
"10089",2009,"Poland","female","35-54 years",6.46,8.65291666666667
"10090",2009,"Poland","female","5-14 years",0.687,8.65291666666667
"10091",2009,"Poland","female","75+ years",5.91,8.65291666666667
"10092",2009,"Poland","female","55-74 years",8.13,8.65291666666667
"10093",2009,"Portugal","female","75+ years",10.4,15.9835
"10094",2009,"Portugal","female","25-34 years",2.08,15.9835
"10095",2009,"Portugal","female","15-24 years",1.38,15.9835
"10096",2009,"Portugal","female","55-74 years",5.99,15.9835
"10097",2009,"Portugal","female","5-14 years",0,15.9835
"10098",2009,"Portugal","female","35-54 years",4.2,15.9835
"10099",2009,"Puerto Rico","female","35-54 years",2.34,26.338
"10100",2009,"Puerto Rico","female","75+ years",0,26.338
"10101",2009,"Puerto Rico","female","5-14 years",0,26.338
"10102",2009,"Puerto Rico","female","25-34 years",2.58,26.338
"10103",2009,"Puerto Rico","female","55-74 years",1.96,26.338
"10104",2009,"Puerto Rico","female","15-24 years",1.05,26.338
"10105",2009,"Qatar","female","55-74 years",0,28.1225
"10106",2009,"Qatar","female","25-34 years",0.996,28.1225
"10107",2009,"Qatar","female","15-24 years",2.95,28.1225
"10108",2009,"Qatar","female","35-54 years",0,28.1225
"10109",2009,"Qatar","female","5-14 years",0,28.1225
"10110",2009,"Qatar","female","75+ years",0,28.1225
"10111",2009,"Romania","female","55-74 years",5.19,10.4706666666667
"10112",2009,"Romania","female","75+ years",6.32,10.4706666666667
"10113",2009,"Romania","female","35-54 years",4.29,10.4706666666667
"10114",2009,"Romania","female","25-34 years",1.93,10.4706666666667
"10115",2009,"Romania","female","15-24 years",2.61,10.4706666666667
"10116",2009,"Romania","female","5-14 years",0.948,10.4706666666667
"10117",2009,"Saint Lucia","female","15-24 years",0,27.495
"10118",2009,"Saint Lucia","female","55-74 years",0,27.495
"10119",2009,"Saint Lucia","female","25-34 years",0,27.495
"10120",2009,"Saint Lucia","female","75+ years",0,27.495
"10121",2009,"Saint Lucia","female","35-54 years",0,27.495
"10122",2009,"Saint Lucia","female","5-14 years",0,27.495
"10123",2009,"Serbia","female","15-24 years",1.8,11.4121666666667
"10124",2009,"Serbia","female","55-74 years",15.7,11.4121666666667
"10125",2009,"Serbia","female","5-14 years",0,11.4121666666667
"10126",2009,"Serbia","female","35-54 years",9.99,11.4121666666667
"10127",2009,"Serbia","female","25-34 years",5.72,11.4121666666667
"10128",2009,"Serbia","female","75+ years",28.4,11.4121666666667
"10129",2009,"Seychelles","female","75+ years",0,27.74125
